station,date,n_total,n_retained,rmsp_median,rmsp_p95,frac_retained
la05,2011-03-22,5760,5760,0.0021,0.0045,1.0
la05,2011-03-23,5759,5759,0.0021,0.0045,1.0
la05,2011-03-24,5760,5760,0.0021,0.0043,1.0
la05,2011-03-25,5760,5760,0.002,0.0043,1.0
la05,2011-03-26,5760,5760,0.002,0.0043,1.0
la05,2011-03-27,5760,5760,0.002,0.0043,1.0
la05,2011-03-28,5760,5760,0.0021,0.0044,1.0
la05,2011-03-29,5760,5760,0.002,0.0043,1.0
la05,2011-03-30,5760,5760,0.002,0.0044,1.0
la05,2011-03-31,5760,5760,0.0021,0.0046,1.0
la05,2011-04-01,5760,5760,0.0021,0.0046,1.0
la05,2011-04-02,5760,5760,0.0022,0.0052,1.0
la05,2011-04-03,5760,5760,0.0021,0.0045,1.0
la05,2011-04-04,5760,5760,0.002,0.0044,1.0
la05,2011-04-05,5760,5760,0.002,0.0045,1.0
la05,2011-04-06,5760,5760,0.0022,0.0045,1.0
la05,2011-04-07,5760,5760,0.002,0.0043,1.0
la05,2011-04-08,5760,5760,0.0021,0.0045,1.0
la05,2011-04-09,5760,5760,0.002,0.0044,1.0
la05,2011-04-10,5760,5760,0.002,0.0044,1.0
la05,2011-04-11,5760,5760,0.002,0.0044,1.0
la05,2011-04-12,5760,5760,0.0021,0.0044,1.0
la05,2011-04-13,5760,5760,0.0018,0.0037,1.0
la05,2011-04-14,5760,5760,0.0018,0.0036,1.0
la05,2011-04-15,5760,5760,0.0019,0.0038,1.0
la05,2011-04-16,5760,5760,0.0019,0.0039,1.0
la05,2011-04-17,5760,5760,0.0019,0.0036,1.0
la05,2011-04-18,5760,5760,0.0019,0.0037,1.0
la05,2011-04-19,5760,5760,0.0019,0.0036,1.0
la05,2011-04-20,5760,5760,0.0019,0.0037,1.0
la05,2011-04-21,5760,5760,0.0018,0.0036,1.0
la05,2011-04-22,5760,5760,0.0019,0.0036,1.0
la05,2011-04-23,5760,5760,0.0019,0.0041,1.0
la05,2011-04-24,5760,5760,0.002,0.0041,1.0
la05,2011-04-25,5760,5760,0.0019,0.0041,1.0
la05,2011-04-26,5760,5760,0.0019,0.0038,1.0
la05,2011-04-27,5760,5760,0.0019,0.0038,1.0
la05,2011-04-28,5760,5760,0.0019,0.0039,1.0
la05,2011-04-29,5760,5760,0.002,0.004,1.0
la05,2011-04-30,5760,5760,0.002,0.0039,1.0
la05,2011-05-01,5760,5760,0.002,0.0038,1.0
la05,2011-05-02,5760,5760,0.002,0.0039,1.0
la05,2011-05-03,5760,5760,0.0019,0.0038,1.0
la05,2011-05-04,5760,5760,0.0019,0.0038,1.0
la05,2011-05-05,5760,5760,0.0019,0.0038,1.0
la05,2011-05-06,5760,5760,0.0019,0.0038,1.0
la05,2011-05-07,5173,5173,0.002,0.0043,1.0
la05,2011-05-08,5760,5760,0.002,0.0041,1.0
la05,2011-05-09,5760,5760,0.0019,0.0042,1.0
la05,2011-05-10,5760,5760,0.002,0.0042,1.0
la05,2011-05-11,5760,5760,0.002,0.0042,1.0
la05,2011-05-12,5760,5760,0.002,0.0042,1.0
la05,2011-05-13,5760,5760,0.002,0.0041,1.0
la05,2011-05-14,5760,5760,0.002,0.0041,1.0
la05,2011-05-15,5760,5760,0.002,0.0042,1.0
la05,2011-05-16,5760,5760,0.002,0.0041,1.0
la05,2011-05-17,5760,5760,0.0019,0.0041,1.0
la05,2011-05-18,5760,5760,0.0019,0.0041,1.0
la05,2011-05-19,5760,5760,0.0019,0.004,1.0
la05,2011-05-20,5760,5760,0.0018,0.0037,1.0
la05,2011-05-21,5760,5760,0.0017,0.0035,1.0
la05,2011-05-22,5760,5760,0.0017499999999999998,0.0036,1.0
la05,2011-05-23,5760,5760,0.0018,0.0038,1.0
la05,2011-05-24,5760,5760,0.002,0.004005000000000018,1.0
la05,2011-05-25,2450,2450,0.002,0.004,1.0
la05,2011-05-31,3962,3962,0.0021,0.0042,1.0
la05,2011-06-01,2675,2675,0.0021,0.0042299999999999725,1.0
la05,2011-06-02,1020,1020,0.0019,0.0037,1.0
la05,2011-06-04,1332,1332,0.002,0.0041,1.0
la05,2011-06-05,3254,3254,0.002,0.0041,1.0
la05,2011-06-10,2756,2756,0.0019,0.0041,1.0
la05,2011-06-11,2473,2473,0.0019,0.0042,1.0
la05,2011-06-12,1978,1978,0.002,0.004214999999999986,1.0
la05,2011-06-13,1354,1354,0.002,0.004434999999999991,1.0
la05,2011-06-14,2168,2168,0.0019,0.0042,1.0
la05,2011-06-15,3477,3477,0.002,0.0043,1.0
la05,2011-06-16,4306,4306,0.002,0.0043,1.0
la05,2011-06-22,424,424,0.0016,0.0042,1.0
la05,2011-06-23,1207,1207,0.0021,0.0045,1.0
la05,2011-06-26,1835,1835,0.0019,0.0041,1.0
la05,2011-06-27,1494,1494,0.0018,0.0043,1.0
la05,2011-06-28,626,626,0.0022,0.005,1.0
la05,2011-07-01,330,330,0.0022,0.0045,1.0
la05,2011-07-03,2417,2417,0.0019,0.0039,1.0
la05,2011-07-12,1924,1924,0.0018,0.0039,1.0
la05,2011-07-17,3296,3296,0.002,0.004,1.0
la05,2011-07-18,1565,1565,0.0019,0.0039,1.0
la05,2011-07-26,4885,4885,0.0021,0.0042,1.0
la05,2011-07-27,5047,5047,0.002,0.0041,1.0
la05,2011-07-28,5760,5760,0.002,0.0042,1.0
la05,2011-07-29,5760,5760,0.0021,0.0043,1.0
la05,2011-07-30,2968,2968,0.002,0.0042,1.0
la05,2011-07-31,2932,2932,0.0021,0.0042,1.0
la05,2011-08-01,4550,4550,0.0021,0.0042,1.0
la05,2011-08-11,496,496,0.0022,0.0043,1.0
la05,2011-08-12,632,632,0.0023,0.0041,1.0
la05,2011-08-20,2202,2202,0.0021,0.0045,1.0
la05,2011-08-22,3565,3565,0.0021,0.0044,1.0
la05,2011-08-23,4380,4380,0.0022,0.0045,1.0
la05,2011-08-24,2015,2015,0.0022,0.0044,1.0
la05,2011-08-25,1036,1036,0.0022,0.0041,1.0
la05,2011-08-26,5346,5346,0.0022,0.0045,1.0
la05,2011-08-27,5760,5760,0.0022,0.0044,1.0
la05,2011-08-28,1475,1475,0.0024,0.0045,1.0
la05,2011-08-31,3369,3369,0.0021,0.0044,1.0
la05,2011-09-01,5760,5760,0.0021,0.0044,1.0
la05,2011-09-02,3421,3421,0.0022,0.0044,1.0
la05,2011-09-09,2898,2898,0.0022,0.0044,1.0
la05,2011-09-10,5680,5680,0.0022,0.0045,1.0
la05,2011-09-11,688,688,0.0019,0.003964999999999998,1.0
la05,2011-09-12,1952,1952,0.0022,0.0046,1.0
la05,2011-09-13,1263,1263,0.0023,0.0054,1.0
la05,2011-09-14,5760,5760,0.0022,0.0043,1.0
la05,2011-09-15,5760,5760,0.0022,0.0047,1.0
la05,2011-09-16,4775,4775,0.0022,0.0044,1.0
la05,2011-09-17,4942,4942,0.0023,0.0046,1.0
la05,2011-09-18,4549,4549,0.0022,0.0044,1.0
la05,2011-09-19,4024,4024,0.0021,0.0043,1.0
la05,2011-09-20,3192,3192,0.002,0.0043,1.0
la05,2011-09-21,3475,3475,0.0021,0.0045,1.0
la05,2011-09-22,3274,3274,0.0021,0.0043,1.0
la05,2011-09-23,3607,3607,0.002,0.0043,1.0
la05,2011-09-24,3670,3670,0.002,0.0042,1.0
la05,2011-09-25,3556,3556,0.0022,0.0044,1.0
la05,2011-09-26,2605,2605,0.0024,0.0047,1.0
la05,2011-09-27,5760,5760,0.0022,0.0044,1.0
la05,2011-09-28,5760,5760,0.0022,0.0044,1.0
la05,2011-09-29,5760,5760,0.0023,0.0046,1.0
la05,2011-09-30,5760,5760,0.0022,0.0046,1.0
la05,2011-10-01,5760,5760,0.0021,0.0043,1.0
la05,2011-10-02,5760,5760,0.0022,0.0044,1.0
la05,2011-10-03,5760,5760,0.0022,0.0045,1.0
la05,2011-10-04,5760,5760,0.0023,0.0046,1.0
la05,2011-10-05,5760,5760,0.0023,0.0046,1.0
la05,2011-10-06,5760,5760,0.0022,0.0047,1.0
la05,2011-10-07,5760,5760,0.0022,0.0044,1.0
la05,2011-10-08,5760,5760,0.0023,0.0048,1.0
la05,2011-10-09,5760,5760,0.0022,0.0044,1.0
la05,2011-10-10,5760,5760,0.0022,0.0043,1.0
la05,2011-10-11,5760,5760,0.0022,0.0043,1.0
la05,2011-10-12,5760,5760,0.0022,0.0044,1.0
la05,2011-10-13,5760,5760,0.0021,0.0043,1.0
la05,2011-10-14,5760,5760,0.0022,0.0043,1.0
la05,2011-10-15,5760,5760,0.0023,0.0044,1.0
la05,2011-10-16,5760,5760,0.0022,0.0044,1.0
la05,2011-10-17,5760,5760,0.0022,0.0043,1.0
la05,2011-10-18,5760,5760,0.0022,0.0043,1.0
la05,2011-10-19,5760,5760,0.0022,0.0043,1.0
la05,2011-10-20,5760,5760,0.0022,0.0044,1.0
la05,2011-10-21,5760,5760,0.0022,0.0044,1.0
la05,2011-10-22,5760,5760,0.0022,0.0043,1.0
la05,2011-10-23,5760,5760,0.0023,0.0044,1.0
la05,2011-10-24,5760,5760,0.0023,0.0044,1.0
la05,2011-10-25,5760,5760,0.0022,0.0044,1.0
la05,2011-10-26,5760,5760,0.0022,0.0044,1.0
la05,2011-10-27,5760,5760,0.0022,0.0044,1.0
la05,2011-10-28,5760,5760,0.0022,0.0043,1.0
la05,2011-10-29,5760,5760,0.0022,0.0043,1.0
la05,2011-10-30,5760,5760,0.0022,0.0043,1.0
la05,2011-10-31,5760,5760,0.0022,0.0043,1.0
la05,2011-11-01,5760,5760,0.0023,0.0044,1.0
la05,2011-11-02,5760,5760,0.0023,0.0043,1.0
la05,2011-11-03,5760,5760,0.0022,0.0043,1.0
la05,2011-11-04,5760,5760,0.0023,0.0043,1.0
la05,2011-11-05,5760,5760,0.0022,0.0043,1.0
la05,2011-11-06,5760,5760,0.0022,0.0043,1.0
la05,2011-11-07,5760,5760,0.0022,0.0044,1.0
la05,2011-11-08,5760,5760,0.0023,0.0044,1.0
la05,2011-11-09,5760,5760,0.0022,0.0043,1.0
la05,2011-11-10,5760,5760,0.0022,0.0043,1.0
la05,2011-11-11,5760,5760,0.0022,0.0043,1.0
la05,2011-11-12,5760,5760,0.0022,0.004305000000000018,1.0
la05,2011-11-13,5760,5760,0.0022,0.0043,1.0
la05,2011-11-14,5760,5760,0.0022,0.0043,1.0
la05,2011-11-15,5760,5760,0.0023,0.0044,1.0
la05,2011-11-16,5760,5760,0.0022,0.0042,1.0
la05,2011-11-17,5760,5760,0.0021000000000000003,0.004239999999999995,1.0
la05,2011-11-18,5760,5760,0.0022,0.0043,1.0
la05,2011-11-19,5760,5760,0.0022,0.0042,1.0
la05,2011-11-20,5760,5760,0.0022,0.0043,1.0
la05,2011-11-21,5760,5760,0.0023,0.0044,1.0
la05,2011-11-22,5760,5760,0.0023,0.0043,1.0
la05,2011-11-23,5760,5760,0.0022,0.0043,1.0
la05,2011-11-24,5760,5760,0.0022,0.0043,1.0
la05,2011-11-25,5760,5760,0.0022,0.0043,1.0
la05,2011-11-26,5760,5760,0.0023,0.0045,1.0
la05,2011-11-27,5760,5760,0.0024,0.0044,1.0
la05,2011-11-28,5760,5760,0.0022,0.0043,1.0
la05,2011-11-29,5760,5760,0.0022,0.0043,1.0
la05,2011-11-30,5760,5760,0.0022,0.0045,1.0
la05,2011-12-01,5760,5760,0.0022,0.0043,1.0
la05,2011-12-02,5760,5760,0.0022,0.0045,1.0
la05,2011-12-03,5760,5760,0.0023,0.0044,1.0
la05,2011-12-04,5760,5760,0.0022,0.0043,1.0
la05,2011-12-05,5760,5760,0.0022,0.0043,1.0
la05,2011-12-06,5760,5760,0.0021,0.0043,1.0
la05,2011-12-07,5760,5760,0.0021,0.0044,1.0
la05,2011-12-08,5760,5760,0.0022,0.0044,1.0
la05,2011-12-09,5760,5760,0.0022,0.0045,1.0
la05,2011-12-10,5760,5760,0.0022,0.0044,1.0
la05,2011-12-11,5760,5760,0.0021,0.0043,1.0
la05,2011-12-12,119,119,0.0016,0.0043,1.0
la05,2011-12-13,5760,5760,0.0019,0.0038,1.0
la05,2011-12-14,5760,5760,0.0019,0.0038,1.0
la05,2011-12-15,5760,5760,0.0018,0.0038,1.0
la05,2011-12-16,5760,5760,0.0019,0.0038,1.0
la05,2011-12-17,5760,5760,0.0019,0.0038,1.0
la05,2011-12-18,5760,5760,0.0019,0.0038,1.0
la05,2011-12-19,5760,5760,0.0019,0.0038,1.0
la05,2011-12-20,5760,5760,0.0019,0.0038,1.0
la05,2011-12-21,5760,5760,0.002,0.0039,1.0
la05,2011-12-22,5760,5760,0.0019,0.0039,1.0
la05,2011-12-23,5760,5760,0.0019,0.0038,1.0
la05,2011-12-24,5760,5760,0.002,0.0038,1.0
la05,2011-12-25,5760,5760,0.0019,0.0038,1.0
la05,2011-12-26,5760,5760,0.0019,0.0038,1.0
la05,2011-12-27,5760,5760,0.0019,0.0037,1.0
la05,2011-12-28,5760,5760,0.002,0.0038,1.0
la05,2011-12-29,5760,5760,0.002,0.0038,1.0
la05,2011-12-30,5760,5760,0.002,0.0038,1.0
la05,2011-12-31,5760,5760,0.0019,0.003705000000000018,1.0
la05,2012-01-01,5760,5760,0.0019,0.0038,1.0
la05,2012-01-02,5760,5760,0.0019,0.0037,1.0
la05,2012-01-03,5760,5760,0.0019,0.0038,1.0
la05,2012-01-04,5760,5760,0.0019,0.0036,1.0
la05,2012-01-05,5760,5760,0.0019,0.0038,1.0
la05,2012-01-06,5760,5760,0.002,0.0037,1.0
la05,2012-01-07,5760,5760,0.002,0.0037,1.0
la05,2012-01-08,5760,5760,0.002,0.0038,1.0
la05,2012-01-09,5760,5760,0.0019,0.0037,1.0
la05,2012-01-10,5760,5760,0.002,0.0038,1.0
la05,2012-01-11,5760,5760,0.0019,0.0037,1.0
la05,2012-01-12,5760,5760,0.0019,0.0037,1.0
la05,2012-01-13,5760,5760,0.0019,0.0036,1.0
la05,2012-01-14,5760,5760,0.0019,0.0037,1.0
la05,2012-01-15,5760,5760,0.0019,0.0037,1.0
la05,2012-01-16,5760,5760,0.002,0.0038,1.0
la05,2012-01-17,5760,5760,0.0019,0.0037,1.0
la05,2012-01-18,5760,5760,0.0019,0.0037,1.0
la05,2012-01-19,5760,5760,0.0019,0.0037,1.0
la05,2012-01-20,5760,5760,0.002,0.0039,1.0
la05,2012-01-21,5760,5760,0.002,0.0037,1.0
la05,2012-01-22,5760,5760,0.002,0.0038,1.0
la05,2012-01-23,5760,5760,0.0019,0.0037,1.0
la05,2012-01-24,5760,5760,0.002,0.0039,1.0
la05,2012-01-25,5760,5760,0.0021,0.0041,1.0
la05,2012-01-26,5760,5760,0.0019,0.0037,1.0
la05,2012-01-27,5760,5760,0.0019,0.0037,1.0
la05,2012-01-28,5760,5760,0.0018,0.0036,1.0
la05,2012-01-29,5760,5760,0.0019,0.0038,1.0
la05,2012-01-30,5760,5760,0.002,0.003905000000000018,1.0
la05,2012-01-31,5760,5760,0.0019,0.003705000000000018,1.0
la05,2012-02-01,5760,5760,0.002,0.0038,1.0
la05,2012-02-02,5760,5760,0.002,0.0038,1.0
la05,2012-02-03,5760,5760,0.0021,0.0039,1.0
la05,2012-02-04,5760,5760,0.0020499999999999997,0.0038,1.0
la05,2012-02-05,5760,5760,0.0021,0.0043,1.0
la05,2012-02-06,5760,5760,0.002,0.0039,1.0
la05,2012-02-07,5760,5760,0.002,0.0039,1.0
la05,2012-02-08,5760,5760,0.002,0.004,1.0
la05,2012-02-09,5760,5760,0.002,0.0039,1.0
la05,2012-02-10,5760,5760,0.002,0.0038,1.0
la05,2012-02-11,5760,5760,0.0019,0.0038,1.0
la05,2012-02-12,5760,5760,0.0021,0.0042,1.0
la05,2012-02-13,5760,5760,0.002,0.004,1.0
la05,2012-02-14,5760,5760,0.002,0.004,1.0
la05,2012-02-15,5760,5760,0.0021,0.004,1.0
la05,2012-02-16,5760,5760,0.0019,0.0037,1.0
la05,2012-02-17,5760,5760,0.0019,0.0038,1.0
la05,2012-02-18,5760,5760,0.0018,0.0035,1.0
la05,2012-02-19,5760,5760,0.0019,0.0036,1.0
la05,2012-02-20,5760,5760,0.002,0.0038,1.0
la05,2012-02-21,5760,5760,0.0019,0.0037,1.0
la05,2012-02-22,5760,5760,0.0019,0.0038,1.0
la05,2012-02-23,5760,5760,0.0019,0.0036,1.0
la05,2012-02-24,5760,5760,0.0019,0.0036,1.0
la05,2012-02-25,5760,5760,0.0019,0.0038,1.0
la05,2012-02-26,5760,5760,0.0019,0.0036,1.0
la05,2012-02-27,5760,5760,0.002,0.004,1.0
la05,2012-02-28,5760,5760,0.0019,0.0037,1.0
la05,2012-02-29,5760,5760,0.0019,0.0038,1.0
la05,2012-03-01,5760,5760,0.002,0.004,1.0
la05,2012-03-02,5760,5760,0.002,0.0038,1.0
la05,2012-03-03,5760,5760,0.0019,0.0038,1.0
la05,2012-03-04,5760,5760,0.002,0.004,1.0
la05,2012-03-05,5760,5760,0.002,0.0039,1.0
la05,2012-03-06,5760,5760,0.002,0.0045,1.0
la05,2012-03-07,5760,5760,0.002,0.0038,1.0
la05,2012-03-08,5760,5760,0.002,0.0041,1.0
la05,2012-03-09,5760,5760,0.0021,0.0043,1.0
la05,2012-03-10,5760,5760,0.002,0.004,1.0
la05,2012-03-11,5760,5760,0.002,0.004,1.0
la05,2012-03-12,5760,5760,0.002,0.004,1.0
la05,2012-03-13,5760,5760,0.002,0.004,1.0
la05,2012-03-14,5760,5760,0.002,0.0042,1.0
la05,2012-03-15,5760,5760,0.002,0.0042,1.0
la05,2012-03-16,5760,5760,0.0019,0.0038,1.0
la05,2012-03-17,5760,5760,0.0018,0.0037,1.0
la05,2012-03-18,5760,5760,0.0018,0.0039,1.0
la05,2012-03-19,5760,5760,0.0018,0.0036,1.0
la05,2012-03-20,5760,5760,0.0018,0.0037,1.0
la05,2012-03-21,5760,5760,0.0018,0.0036,1.0
la05,2012-03-22,5760,5760,0.002,0.0043,1.0
la05,2012-03-23,5760,5760,0.0018,0.0038,1.0
la05,2012-03-24,5760,5760,0.002,0.0041,1.0
la05,2012-03-25,5760,5760,0.0018,0.0037,1.0
la05,2012-03-26,5760,5760,0.0018,0.0038,1.0
la05,2012-03-27,5760,5760,0.0021,0.0043,1.0
la05,2012-03-28,5760,5760,0.0019,0.0039,1.0
la05,2012-03-29,5760,5760,0.0019,0.0039,1.0
la05,2012-03-30,5760,5760,0.0019,0.0039,1.0
la05,2012-03-31,5760,5760,0.0019,0.0039,1.0
la05,2012-04-01,5760,5760,0.0019,0.004,1.0
la05,2012-04-02,5760,5760,0.0018,0.0037,1.0
la05,2012-04-03,5760,5760,0.0017,0.0037,1.0
la05,2012-04-04,5760,5760,0.0018,0.0037,1.0
la05,2012-04-05,5760,5760,0.0018,0.0037,1.0
la05,2012-04-06,5760,5760,0.0018,0.0038,1.0
la05,2012-04-07,5760,5760,0.0019,0.0037,1.0
la05,2012-04-08,5760,5760,0.0018,0.0037,1.0
la05,2012-04-09,5760,5760,0.0018,0.0037,1.0
la05,2012-04-10,5760,5760,0.0018,0.0036,1.0
la05,2012-04-11,5760,5760,0.0019,0.0039,1.0
la05,2012-04-12,5760,5760,0.002,0.0041,1.0
la05,2012-04-13,5760,5760,0.002,0.0039,1.0
la05,2012-04-14,5760,5760,0.002,0.004,1.0
la05,2012-04-15,5760,5760,0.002,0.004,1.0
la05,2012-04-16,5760,5760,0.0019,0.0038,1.0
la05,2012-04-17,5760,5760,0.0021,0.004,1.0
la05,2012-04-18,5760,5760,0.002,0.0038,1.0
la05,2012-04-19,5760,5760,0.0019,0.004,1.0
la05,2012-04-20,5760,5760,0.002,0.004,1.0
la05,2012-04-21,5760,5760,0.002,0.004,1.0
la05,2012-04-22,5760,5760,0.002,0.0041,1.0
la05,2012-04-23,5760,5760,0.002,0.0042,1.0
la05,2012-04-24,5760,5760,0.002,0.0042,1.0
la05,2012-04-25,5760,5760,0.0022,0.0046,1.0
la05,2012-04-26,5760,5760,0.002,0.0042,1.0
la05,2012-04-27,5760,5760,0.0019,0.0043,1.0
la05,2012-04-28,5760,5760,0.002,0.0042,1.0
la05,2012-04-29,5756,5756,0.0019,0.0041,1.0
la05,2012-04-30,2551,2551,0.0019,0.004,1.0
la05,2013-01-29,4975,4975,0.002,0.0043,1.0
la05,2013-01-30,5760,5760,0.002,0.0043,1.0
la05,2013-01-31,5760,5760,0.002,0.0043,1.0
la05,2013-02-01,5760,5760,0.002,0.0043,1.0
la05,2013-02-02,5760,5760,0.002,0.0043,1.0
la05,2013-02-03,5760,5760,0.002,0.0043,1.0
la05,2013-02-04,5760,5760,0.002,0.0043,1.0
la05,2013-02-05,5760,5760,0.002,0.0042,1.0
la05,2013-02-06,5760,5760,0.0019,0.004,1.0
la05,2013-02-07,5760,5760,0.002,0.004,1.0
la05,2013-02-08,5760,5760,0.002,0.0041,1.0
la05,2013-02-09,5760,5760,0.0019,0.0041,1.0
la05,2013-02-10,5760,5760,0.002,0.004005000000000018,1.0
la05,2013-02-11,5760,5760,0.002,0.0041,1.0
la05,2013-02-12,5760,5760,0.0019,0.004,1.0
la05,2013-02-13,5760,5760,0.002,0.0041,1.0
la05,2013-02-14,5760,5760,0.002,0.0041,1.0
la05,2013-02-15,5760,5760,0.002,0.0041,1.0
la05,2013-02-16,5760,5760,0.002,0.0043,1.0
la05,2013-02-17,5760,5760,0.0021,0.0042,1.0
la05,2013-02-18,5760,5760,0.002,0.0041,1.0
la05,2013-02-19,5760,5760,0.0021,0.0042,1.0
la05,2013-02-20,5760,5760,0.0021,0.0042,1.0
la05,2013-02-21,5760,5760,0.0021,0.0042,1.0
la05,2013-02-22,5760,5760,0.0021,0.0042,1.0
la05,2013-02-23,5760,5760,0.0021,0.0042,1.0
la05,2013-02-24,5760,5760,0.002,0.004,1.0
la05,2013-02-25,5760,5760,0.002,0.004,1.0
la05,2013-02-26,5760,5760,0.0021,0.0041,1.0
la05,2013-02-27,5760,5760,0.002,0.004,1.0
la05,2013-02-28,5760,5760,0.002,0.004,1.0
la05,2013-03-01,5760,5760,0.0022,0.0042,1.0
la05,2013-03-02,5760,5760,0.002,0.0042,1.0
la05,2013-03-03,5760,5760,0.002,0.0041,1.0
la05,2013-03-04,5760,5760,0.002,0.004,1.0
la05,2013-03-05,5760,5760,0.002,0.004,1.0
la05,2013-03-06,5760,5760,0.0022,0.0045,1.0
la05,2013-03-07,5760,5760,0.002,0.0041,1.0
la05,2013-03-08,5760,5760,0.002,0.0041,1.0
la05,2013-03-09,5760,5760,0.002,0.0041,1.0
la05,2013-03-10,5760,5760,0.0021,0.0042,1.0
la05,2013-03-11,5760,5760,0.002,0.004,1.0
la05,2013-03-12,5760,5760,0.0021,0.004,1.0
la05,2013-03-13,5760,5760,0.002,0.0042,1.0
la05,2013-03-14,5760,5760,0.002,0.0038,1.0
la05,2013-03-15,5760,5760,0.0019,0.0038,1.0
la05,2013-03-16,5760,5760,0.002,0.0041,1.0
la05,2013-03-17,5760,5760,0.0022,0.0046,1.0
la05,2013-03-18,5760,5760,0.002,0.0042,1.0
la05,2013-03-19,5760,5760,0.002,0.0042,1.0
la05,2013-03-20,5760,5760,0.0021,0.0043,1.0
la05,2013-03-21,5760,5760,0.002,0.0041,1.0
la05,2013-03-22,5760,5760,0.002,0.0041,1.0
la05,2013-03-23,5760,5760,0.0021,0.0041,1.0
la05,2013-03-24,5760,5760,0.002,0.004,1.0
la05,2013-03-25,5760,5760,0.002,0.004,1.0
la05,2013-03-26,5760,5760,0.002,0.004,1.0
la05,2013-03-27,5760,5760,0.0022,0.0043,1.0
la05,2013-03-28,5760,5760,0.002,0.0039,1.0
la05,2013-03-29,5760,5760,0.0021,0.0043,1.0
la05,2013-03-30,5760,5760,0.0019,0.0039,1.0
la05,2013-03-31,5760,5760,0.0019,0.0038,1.0
la05,2013-04-01,5760,5760,0.0019,0.0038,1.0
la05,2013-04-02,5760,5760,0.0019,0.0038,1.0
la05,2013-04-03,5760,5760,0.002,0.004,1.0
la05,2013-04-04,5760,5760,0.0019,0.0039,1.0
la05,2013-04-05,5760,5760,0.002,0.0041,1.0
la05,2013-04-06,5760,5760,0.002,0.0041,1.0
la05,2013-04-07,5760,5760,0.0021,0.0043,1.0
la05,2013-04-08,5760,5760,0.0021,0.0041,1.0
la05,2013-04-09,5760,5760,0.0021,0.0041,1.0
la05,2013-04-10,5760,5760,0.0021,0.0043,1.0
la05,2013-04-11,5760,5760,0.0021,0.0042,1.0
la05,2013-04-12,5760,5760,0.0021,0.0042,1.0
la05,2013-04-13,5760,5760,0.0021,0.0042,1.0
la05,2013-04-14,5760,5760,0.0023,0.0043,1.0
la05,2013-04-15,5760,5760,0.002,0.0041,1.0
la05,2013-04-16,5760,5760,0.002,0.004,1.0
la05,2013-04-17,5760,5760,0.002,0.004,1.0
la05,2013-04-18,5760,5760,0.0021,0.0041,1.0
la05,2013-04-19,5760,5760,0.002,0.004,1.0
la05,2013-04-20,1867,1867,0.0019,0.0039,1.0
la06,2010-01-15,5373,5373,0.0019,0.0037,1.0
la06,2010-01-16,5760,5760,0.0019,0.0037,1.0
la06,2010-01-17,5760,5760,0.0019,0.0037,1.0
la06,2010-01-18,5760,5760,0.0019,0.0037,1.0
la06,2010-01-19,5760,5760,0.0019,0.0037,1.0
la06,2010-01-20,5760,5760,0.002,0.0037,1.0
la06,2010-01-21,5760,5760,0.0019,0.0037,1.0
la06,2010-01-22,5760,5760,0.0019,0.0037,1.0
la06,2010-01-23,5760,5760,0.0019,0.0037,1.0
la06,2010-01-24,5760,5760,0.0019,0.0037,1.0
la06,2010-01-25,5760,5760,0.0019,0.0037,1.0
la06,2010-01-26,5760,5760,0.0019,0.0037,1.0
la06,2010-01-27,5760,5760,0.0019,0.0037,1.0
la06,2010-01-28,5760,5760,0.0019,0.0036,1.0
la06,2010-01-29,5760,5760,0.002,0.0037,1.0
la06,2010-01-30,5760,5760,0.00195,0.0037,1.0
la06,2010-01-31,5760,5760,0.0019,0.0036,1.0
la06,2010-02-01,5760,5760,0.002,0.0037,1.0
la06,2010-02-02,5760,5760,0.002,0.004,1.0
la06,2010-02-03,5760,5760,0.002,0.0039,1.0
la06,2010-02-04,5760,5760,0.0019,0.0037,1.0
la06,2010-02-05,5760,5760,0.002,0.0038,1.0
la06,2010-02-06,5760,5760,0.002,0.0039,1.0
la06,2010-02-07,5760,5760,0.0019,0.0038,1.0
la06,2010-02-08,5760,5760,0.0019,0.0038,1.0
la06,2010-02-09,5760,5760,0.0019,0.0037,1.0
la06,2010-02-10,5760,5760,0.002,0.0039,1.0
la06,2010-02-11,5760,5760,0.002,0.0039,1.0
la06,2010-02-12,5760,5760,0.00195,0.0038,1.0
la06,2010-02-13,5760,5760,0.0021,0.0043,1.0
la06,2010-02-14,5760,5760,0.002,0.0039,1.0
la06,2010-02-15,5760,5760,0.002,0.0039,1.0
la06,2010-02-16,5760,5760,0.0019,0.0039,1.0
la06,2010-02-17,5760,5760,0.002,0.0039,1.0
la06,2010-02-18,5760,5760,0.0019,0.0038,1.0
la06,2010-02-19,5760,5760,0.0018,0.0036,1.0
la06,2010-02-20,5760,5760,0.002,0.0039,1.0
la06,2010-02-21,5760,5760,0.0019,0.0036,1.0
la06,2010-02-22,5760,5760,0.0019,0.0036,1.0
la06,2010-02-23,5760,5760,0.0019,0.0038,1.0
la06,2010-02-24,5760,5760,0.0019,0.0039,1.0
la06,2010-02-25,5760,5760,0.0019,0.0038,1.0
la06,2010-02-26,5760,5760,0.0019,0.0038,1.0
la06,2010-02-27,5760,5760,0.002,0.0039,1.0
la06,2010-02-28,5760,5760,0.002,0.0042,1.0
la06,2010-03-01,5760,5760,0.002,0.0039,1.0
